date,etfCode,symbol,name,shares,weight,closePrice,changePercent,shareDelta,status,sourceUrl,fetchedAt
2026-06-04,00981A,2330,台積電,11960000,10.03,2385,-1.6495,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,2317,鴻海,7307000,0.75,293,-5.178,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,2454,聯發科,4263000,6.64,4430,-2.5303,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,2308,台達電,6572000,5.6,2425,-1.222,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,2382,廣達,5441000,0.77,404,-3.1175,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,2357,華碩,0,0,892,-4.189,-1000,未知,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,2345,智邦,6231000,5.5,2510,-2.9014,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,6669,緯穎,2437000,4.77,5570,-0.5357,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,6223,旺矽,2169000,4.63,6070,2.8814,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,3653,健策,2267000,2.97,3730,-4.4814,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,2383,台光電,4486000,7.62,4830,0,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,3665,貿聯-KY,4703848,3.56,2155,-6.5076,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,3533,嘉澤,852000,0.72,2400,-6.6148,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,3017,奇鋐,5191000,4.95,2710,-5.0788,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,6187,萬潤,1334000,0.52,1115,4.6948,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,6274,台燿,4400000,2.62,1695,0,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,1319,東陽,511000,0.02,96.5,2.333,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,5439,高技,3528000,0.45,366,-2.4,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,6510,精測,930000,1.15,3505,5.8912,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,2368,金像電,7769000,3.69,1350,-2.5271,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,6805,富世達,1761000,1.23,1985,-4.7962,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,3661,世芯-KY,1000,0,4340,-5.5495,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,2449,京元電子,3645000,0.41,322,-0.155,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,6515,穎崴,442000,1.34,8650,5.2311,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,8210,勤誠,2167000,1.08,1420,-2.4055,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,1590,亞德客-KY,530000,0.24,1310,-4.3796,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,3443,創意,167000,0.26,4400,-4.4517,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,3264,欣銓,1000,0,236.5,3.0501,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,8996,高力,1034000,0.41,1120,2.2831,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,2327,國巨*,18313000,4.79,743,-9.3902,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,5274,信驊,422000,2.71,18265,1.5851,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,3711,日月光投控,17948000,3.74,593,-4.0453,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,3037,欣興,12466000,4.26,971,-2.9,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,3008,大立光,161000,0.22,3825,-4.0151,-168000,減碼,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,8358,金居,980000,0.19,565,-8.1301,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,2404,漢唐,1200000,0.52,1230,6.4935,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,4966,譜瑞-KY,1642000,0.44,756,-6.087,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,2481,強茂,5000,0,159.5,0.3145,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,8046,南電,10828000,3.34,878,-2.8761,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,3376,新日興,1741000,0.13,215.5,-4.8565,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,6147,頎邦,5775000,0.55,271,-1.4545,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,2313,華通,329000,0.03,265.5,-0.3752,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,2303,聯電,71690000,3.15,125,-4.2146,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
2026-06-04,00981A,6278,台表科,3734000,0.28,212,1.4354,0,不變,https://goal-star.com/fund/00981A,2026-06-04T13:38:20.059Z
