date,etfCode,symbol,name,shares,weight,closePrice,changePercent,shareDelta,status,sourceUrl,fetchedAt
2026-06-12,00992A,2330,台積電,1706000,8.63,2310,2.6667,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,2454,聯發科,406000,3.72,4180,2.3256,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,2308,台達電,344000,1.67,2215,2.5463,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,2345,智邦,977000,5,2335,2.6374,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,6669,緯穎,228000,2.42,4850,-1.0204,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,6223,旺矽,326000,4.63,6485,6.486,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,3653,健策,214000,1.73,3690,1.9337,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,2383,台光電,563000,5.96,4830,-5.2012,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,3665,貿聯-KY,955000,4.83,2310,6.9444,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,3017,奇鋐,1009000,5.32,2405,2.9979,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,6187,萬潤,1220000,2.9,1085,5.3398,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,3491,昇達科,1000,0,1690,0.5952,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,2059,川湖,293000,4.44,6910,7.9688,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,2360,致茂,200000,1.01,2295,4.7945,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,2368,金像電,945000,2.73,1320,-1.8587,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,6805,富世達,109000,0.44,1825,4.2857,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,3661,世芯-KY,262000,2.36,4105,1.1084,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,6515,穎崴,145000,3.05,9590,9.9771,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,6584,南俊國際,2204000,2.82,585,4.8387,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,7769,鴻勁,91000,1.44,7210,2.197,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,3443,創意,311000,2.98,4380,6.6991,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,3264,欣銓,72000,0.04,227.5,5.814,72000,新增,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,8996,高力,1630000,4.09,1145,0.4386,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,2327,國巨*,1566000,2.93,855,1.5439,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,8299,群聯,445000,2.25,2310,5,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,3711,日月光投控,1629000,2.11,590,8.4559,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,3037,欣興,2097000,4.14,902,5.6206,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,3008,大立光,260000,2.29,4020,-3.4814,135000,加碼,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,8021,尖點,1501000,1.72,522,-8.4211,1000000,加碼,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,3189,景碩,440013,0.59,610,-1.454,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,3260,威剛,358000,0.32,405.5,2.7883,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,6139,亞翔,250000,0.44,805,9.9727,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,5289,宜鼎,98000,0.39,1805,5.5556,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,8046,南電,718000,1.29,819,1.487,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,3105,穩懋,1949000,2.16,505,4.8806,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,3583,辛耘,566000,1,803,1.5171,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,2337,旺宏,1343000,0.43,146.5,4.6429,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,3363,上詮,300000,0.48,737,1.2363,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,2455,全新,2753000,2.12,352,10,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,7751,竑騰,375000,1.13,1375,4.1667,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
2026-06-12,00992A,7734,印能科技,56000,0.34,2780,-9.7403,0,不變,https://goal-star.com/fund/00992A,2026-06-12T13:45:26.405Z
