date,etfCode,symbol,name,shares,weight,closePrice,changePercent,shareDelta,status,sourceUrl,fetchedAt
2026-06-18,00991A,2330,台積電,3400000,12.74,2410,1.0482,-250000,減碼,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2317,鴻海,9000,0,268.5,-1.2868,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2454,聯發科,740000,5.05,4390,-1.5695,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2881,富邦金,9000,0,138,1.845,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2308,台達電,800000,2.67,2150,-0.232,-120000,減碼,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2382,廣達,9000,0.01,376,0.5348,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2891,中信金,9000,0,71.9,1.2676,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2345,智邦,900000,3.41,2435,-2.4048,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,3044,健鼎,1000,0,573,0.3503,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,6669,緯穎,250000,1.99,5130,0.9843,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,6223,旺矽,370000,3.69,6415,-0.0779,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,3653,健策,1000,0.01,3965,-0.6266,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2383,台光電,850000,7.4,5600,7.6923,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,3665,貿聯-KY,550000,1.8,2100,0.4785,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,3017,奇鋐,600000,2.24,2400,1.4799,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2059,川湖,280000,2.99,6865,3.7009,20000,加碼,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2360,致茂,1000,0,2310,3.5874,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,6274,台燿,1350000,3.85,1835,9.8802,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,6510,精測,1000,0.01,3610,1.9774,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2368,金像電,880000,1.85,1355,-1.0949,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,1519,華城,1000,0,833,3.736,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,3231,緯創,9000,0,161.5,-0.6154,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,3036,文曄,1000,0,222.5,-0.6696,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2408,南亞科,8300000,5.93,459.5,5.1487,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2449,京元電子,9000,0,308.5,9.9822,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,6515,穎崴,1000,0.02,9450,0,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2344,華邦電,9000,0,218.5,9.799,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,8210,勤誠,800000,1.7,1365,1.487,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,7769,鴻勁,270000,2.93,6975,-4.8431,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,8996,高力,940000,2.32,1590,4.9505,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2327,國巨*,6150000,10.32,1080,9.7561,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,8299,群聯,1430000,5.62,2530,8.5837,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,5274,信驊,110000,3.24,18960,2.5697,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,3711,日月光投控,9000,0.01,613,3.0252,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2885,元大金,9000,0,68,1.949,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,3037,欣興,3200000,4.81,968,-2.0243,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2603,長榮,9000,0,193,-0.5155,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,4958,臻鼎-KY,2000000,2,642,0.4695,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,3189,景碩,1900000,2.14,724,2.5496,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2404,漢唐,1000,0,1265,-1.1719,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,3324,雙鴻,1000,0,1070,1.9048,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,8046,南電,1450000,1.97,874,-1.2429,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2313,華通,9000,0,259.5,-1.7045,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2303,聯電,8500000,1.92,145.5,3.9286,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,3042,晶技,5200000,1.75,216,-3.5714,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,3045,台灣大,0,0,119,0,-1000,未知,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,5347,世界,9000,0,174.5,4.8048,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2337,旺宏,9000,0,169,4.644,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2412,中華電,1000,0,144,-1.0309,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2882,國泰金,9000,0,115.5,1.7621,0,不變,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
2026-06-18,00991A,2492,華新科,2200000,1.92,561,3.5055,2200000,新增,https://goal-star.com/fund/00991A,2026-06-18T13:46:14.752Z
