date,etfCode,symbol,name,shares,weight,closePrice,changePercent,shareDelta,status,sourceUrl,fetchedAt
2026-07-02,00991A,2330,台積電,3400000,11.58,2465,-1.5968,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2317,鴻海,9000,0,239,-3.629,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2454,聯發科,900000,5.41,4345,0.2307,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2881,富邦金,9000,0,119.5,-2.449,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2308,台達電,9000,0.03,1970,-1.005,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2382,廣達,9000,0.01,369,-0.8065,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2891,中信金,9000,0,69.9,-0.9915,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2345,智邦,1000000,3.8,2750,3.3835,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,3044,健鼎,1000,0,506,0,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,6669,緯穎,260000,1.87,5200,3.2771,75000,加碼,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,6223,旺矽,480000,4.81,7255,8.3645,50000,加碼,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,3653,健策,1000,0.01,3475,2.2059,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2383,台光電,850000,6.64,5655,2.168,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,3665,貿聯-KY,260000,0.73,2040,1.4925,-190000,減碼,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,3017,奇鋐,500000,1.89,2740,4.5802,491000,加碼,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2059,川湖,310000,3.38,7880,2.9393,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2360,致茂,1000,0,2210,-2.6432,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,6274,台燿,1800000,4.2,1690,0,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,6510,精測,1000,0,3240,-1.3699,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2368,金像電,9000,0.02,1235,1.2295,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,1519,華城,1000,0,770,1.7173,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,3231,緯創,9000,0,158.5,-0.627,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,3036,文曄,1000,0,217.5,3.0806,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2408,南亞科,9000000,5.06,407,-3.3254,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2449,京元電子,9000,0,347.5,4.9849,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,6515,穎崴,210000,2.7,9310,4.7244,10000,加碼,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2344,華邦電,4800000,1.22,183.5,-3.4211,-3200000,減碼,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,8210,勤誠,410000,0.74,1310,1.1583,-280000,減碼,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,7769,鴻勁,300000,2.92,7030,1.0057,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,8996,高力,470000,0.92,1415,-9.0032,-150000,減碼,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2327,國巨*,6150000,8.97,1055,-7.4561,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,8299,群聯,1500000,4.64,2240,-1.3216,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,5274,信驊,120000,2.94,17750,3.5287,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,3711,日月光投控,2700000,2.71,727,3.4139,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2885,元大金,9000,0,65.8,-0.303,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,3037,欣興,3700000,5.01,979,-5.8654,100000,加碼,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2603,長榮,9000,0,185.5,0,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,4958,臻鼎-KY,1500000,1.24,598,-0.8292,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,3189,景碩,2800000,3.21,830,-6.5315,150000,加碼,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2404,漢唐,650000,1.24,1385,6.5385,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,3324,雙鴻,1000,0,1040,2.9703,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,8046,南電,2200000,3.48,1145,-2.5532,100000,加碼,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2313,華通,9000,0,228.5,3.8636,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2303,聯電,14000000,3.2,165.5,-2.071,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,3042,晶技,9000,0,226.5,9.9515,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,5347,世界,9000,0,198,-3.1785,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2337,旺宏,9000,0,145.5,1.3937,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2412,中華電,1000,0,141,-0.3534,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2882,國泰金,9000,0,93.5,-1.5789,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
2026-07-02,00991A,2492,華新科,3200000,2.48,561,-6.9652,0,不變,https://goal-star.com/fund/00991A,2026-07-02T12:25:45.741Z
