date,etfCode,symbol,name,shares,weight,closePrice,changePercent,shareDelta,status,sourceUrl,fetchedAt
2026-06-01,00981A,2330,台積電,11960000,9.71,2355,0,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,2317,鴻海,7307000,0.74,293.5,1.5571,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,2454,聯發科,4263000,6.7,4555,5.6845,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,2308,台達電,6572000,5.48,2420,-1.0225,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,2382,廣達,4025000,0.52,372.5,9.882,1534000,加碼,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,2357,華碩,1000,0,837,9.9869,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,2345,智邦,6231000,5.39,2510,3.2922,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,6669,緯穎,2437000,4.63,5515,1.2856,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,6223,旺矽,2169000,4.25,5680,-4.698,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,3653,健策,2267000,3,3840,8.3216,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,2383,台光電,4486000,7.84,5070,-0.9766,-237000,減碼,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,3665,貿聯-KY,4703848,3.44,2120,1.6787,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,3533,嘉澤,852000,0.79,2675,0.9434,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,3017,奇鋐,5191000,4.99,2785,4.5028,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,6187,萬潤,1334000,0.49,1070,-4.4643,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,6274,台燿,4400000,2.59,1705,0.8876,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,1319,東陽,511000,0.02,87.5,-7.9916,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,5439,高技,3528000,0.46,380,-0.7833,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,6510,精測,930000,1.06,3290,4.7771,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,2368,金像電,7769000,3.55,1325,0.3788,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,6805,富世達,1761000,1.29,2120,9.8446,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,3661,世芯-KY,1000,0,4855,9.966,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,2449,京元電子,5208000,0.57,318,-3.1963,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,6515,穎崴,442000,1.33,8705,0.4616,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,8210,勤誠,2167000,1.05,1400,2.5641,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,1590,亞德客-KY,530000,0.25,1350,-3.5714,0,不變,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
2026-06-01,00981A,3443,創意,167000,0.27,4655,-0.3212,71000,加碼,https://goal-star.com/fund/00981A,2026-06-01T16:21:15.109Z
