date,etfCode,symbol,name,shares,weight,closePrice,changePercent,shareDelta,status,sourceUrl,fetchedAt
2026-06-01,00992A,2330,台積電,1761000,8.06,2355,0,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,2454,聯發科,412000,3.65,4555,5.6845,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,2308,台達電,357000,1.68,2420,-1.0225,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,2345,智邦,1012000,4.93,2510,3.2922,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,6669,緯穎,400000,4.29,5515,1.2856,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,6223,旺矽,339000,3.74,5680,-4.698,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,3653,健策,197000,1.47,3840,8.3216,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,2383,台光電,636000,6.26,5070,-0.9766,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,6442,光聖,80000,0.29,1885,2.168,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,3665,貿聯-KY,667000,2.75,2120,1.6787,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,3533,嘉澤,48000,0.25,2675,0.9434,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,3017,奇鋐,651000,3.52,2785,4.5028,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,3491,昇達科,47000,0.2,2165,-1.5909,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,2059,川湖,323000,3.27,5215,2.9615,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,2360,致茂,207000,1.04,2580,2.381,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,6274,台燿,636000,2.11,1705,0.8876,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,6510,精測,272000,1.74,3290,4.7771,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,2368,金像電,669000,1.72,1325,0.3788,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,6805,富世達,112000,0.46,2120,9.8446,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,3661,世芯-KY,293000,2.76,4855,9.966,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,6515,穎崴,151000,2.55,8705,0.4616,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,6584,南俊國際,1485000,2.11,731,-1.7473,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,7769,鴻勁,100000,1.46,7515,-9.0194,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,3443,創意,360000,3.26,4655,-0.3212,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
2026-06-01,00992A,8996,高力,1674000,3.4,1045,-4.1284,0,不變,https://goal-star.com/fund/00992A,2026-06-01T16:21:15.678Z
