date,etfCode,symbol,name,shares,weight,closePrice,changePercent,shareDelta,status,sourceUrl,fetchedAt
2026-05-13,00981A,2330,台積電,11657000,9.68,2220,-1.5521,0,不變,https://goal-star.com/fund/00981A,2026-05-13T15:25:49.909Z
2026-05-13,00981A,2317,鴻海,1000,0,251,0.4,-3611000,減碼,https://goal-star.com/fund/00981A,2026-05-13T15:25:49.909Z
2026-05-13,00981A,2454,聯發科,4263000,5.57,3495,-5.5405,-200000,減碼,https://goal-star.com/fund/00981A,2026-05-13T15:25:49.909Z
2026-05-13,00981A,2308,台達電,6572000,5.32,2165,-1.3667,0,不變,https://goal-star.com/fund/00981A,2026-05-13T15:25:49.909Z
2026-05-13,00981A,2357,華碩,1996000,0.5,663,-1.4859,0,不變,https://goal-star.com/fund/00981A,2026-05-13T15:25:49.909Z
2026-05-13,00981A,2345,智邦,6231000,5.68,2435,-3.5644,0,不變,https://goal-star.com/fund/00981A,2026-05-13T15:25:49.909Z
2026-05-13,00981A,6669,緯穎,2294000,4.79,5580,-3.6269,0,不變,https://goal-star.com/fund/00981A,2026-05-13T15:25:49.909Z
2026-05-13,00981A,6223,旺矽,2169000,4.64,5720,4.3796,85000,加碼,https://goal-star.com/fund/00981A,2026-05-13T15:25:49.909Z
2026-05-13,00981A,3653,健策,2267000,2.99,3530,-9.949,0,不變,https://goal-star.com/fund/00981A,2026-05-13T15:25:49.909Z
2026-05-13,00981A,2383,台光電,4605000,8.49,4930,0.6122,0,不變,https://goal-star.com/fund/00981A,2026-05-13T15:25:49.909Z
2026-05-13,00981A,3665,貿聯-KY,4703848,4.4,2500,-9.9099,0,不變,https://goal-star.com/fund/00981A,2026-05-13T15:25:49.909Z
2026-05-13,00981A,3017,奇鋐,4813000,4.65,2585,2.5794,345000,加碼,https://goal-star.com/fund/00981A,2026-05-13T15:25:49.909Z
2026-05-13,00981A,6187,萬潤,1224000,0.56,1225,0.4098,0,不變,https://goal-star.com/fund/00981A,2026-05-13T15:25:49.909Z
2026-05-13,00981A,6274,台燿,4151000,2.25,1450,0,0,不變,https://goal-star.com/fund/00981A,2026-05-13T15:25:49.909Z
2026-05-13,00981A,1319,東陽,511000,0.02,80,0,0,不變,https://goal-star.com/fund/00981A,2026-05-13T15:25:49.909Z
2026-05-13,00981A,5439,高技,3228000,0.45,374,-1.8373,0,不變,https://goal-star.com/fund/00981A,2026-05-13T15:25:49.909Z
2026-05-13,00981A,6510,精測,930000,1.31,3775,-2.2021,0,不變,https://goal-star.com/fund/00981A,2026-05-13T15:25:49.909Z
