date,etfCode,symbol,name,shares,weight,closePrice,changePercent,shareDelta,status,sourceUrl,fetchedAt
2026-05-06,00992A,3131,弘塑,154000,0.95,3200,9.9656,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,3491,昇達科,97000,0.3,1620,-4.4248,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,3260,威剛,393000,0.35,461.5,3.0134,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,3324,雙鴻,151000,0.32,1105,-5.5556,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,3105,穩懋,3433000,3.32,500,-9.9099,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,3081,聯亞,380000,1.95,2655,-5.6838,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,3163,波若威,923000,2.02,1135,-6.9672,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,2330,台積電,1761000,7.65,2250,0,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,2454,聯發科,180000,1.19,3430,8.7163,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,2308,台達電,357000,1.52,2210,2.0785,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,2345,智邦,716000,3.44,2485,-0.4008,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,3653,健策,197000,1.64,4305,-9.9372,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,2383,台光電,537000,5.13,4950,4.6512,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,3665,貿聯-KY,667000,3.54,2745,-4.5217,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,3533,嘉澤,468000,2.47,2735,9.8394,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,3017,奇鋐,601000,2.83,2435,-9.9815,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,2059,川湖,258000,2.19,4400,6.2802,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,2360,致茂,487000,2.21,2345,4.9217,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,2368,金像電,669000,1.87,1445,-2.3649,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,3036,文曄,1177000,0.49,214,2.3923,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,3661,世芯-KY,273000,2.41,4565,10,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,2408,南亞科,3280000,1.79,282,9.9415,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,2344,華邦電,893000,0.19,108.5,9.8178,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,3443,創意,260000,2.49,4955,2.4819,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,3711,日月光投控,320000,0.32,524,0.7692,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,3037,欣興,2302000,3.82,858,-4.9834,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,3189,景碩,486013,0.45,482.5,-8.444,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,3583,辛耘,33000,0.05,803,1.1335,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,2337,旺宏,1271000,0.42,172,7.1651,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,2455,全新,1927000,1.3,348,-9.9612,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,6223,旺矽,289000,2.76,4950,-1,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,6274,台燿,636000,1.62,1315,7.7869,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,6510,精測,422000,3.1,3800,3.8251,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,4749,新應材,0,0,1010,2.9562,-701000,未知,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,6584,南俊國際,1337000,1.84,712,-0.2801,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,5274,信驊,45000,1.63,18700,5.1152,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,5289,宜鼎,142000,0.4,1475,3.8732,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,4991,環宇-KY,692000,0.97,725,-2.5538,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,6669,緯穎,465000,4.46,4970,4.5216,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,6442,光聖,785000,3.12,2060,0,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,6515,穎崴,151000,2.95,10130,0.7459,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,6531,愛普*,703000,1.31,965,3.2086,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,6271,同欣電,970000,0.34,179.5,1.1268,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,8299,群聯,711000,3.19,2325,9.9291,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,7751,竑騰,388000,1.79,2390,-9.9812,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,7769,鴻勁,194000,2.14,5705,1.875,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,8996,高力,1689000,3.8,1165,-2.1008,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
2026-05-06,00992A,8046,南電,1108000,2.01,940,-5.7172,0,不變,https://goal-star.com/fund/00992A,2026-05-12T14:05:39.529Z
