date,etfCode,symbol,name,shares,weight,closePrice,changePercent,shareDelta,status,sourceUrl,fetchedAt
2026-05-06,00985A,3293,鈊象,34000,0.23,731,-0.8141,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,3529,力旺,5000,0.2,4400,-1.0124,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,3264,欣銓,26000,0.05,226,-4.034,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,3105,穩懋,41000,0.19,500,-9.9099,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,2330,台積電,1372000,28.39,2250,0,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,2317,鴻海,117000,0.27,252,5.2192,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,2454,聯發科,127000,4.01,3430,8.7163,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,2881,富邦金,1476000,1.26,92.8,0.6508,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,2308,台達電,155000,3.15,2210,2.0785,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,2382,廣達,14000,0.04,346.5,7.9439,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,2891,中信金,2330000,1.17,54.7,2.243,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,2345,智邦,84000,1.92,2485,-0.4008,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,3653,健策,33000,1.31,4305,-9.9372,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,2383,台光電,37000,1.68,4950,4.6512,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,3665,貿聯-KY,109000,2.75,2745,-4.5217,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,3533,嘉澤,19000,0.48,2735,9.8394,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,3017,奇鋐,91000,2.04,2435,-9.9815,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,2059,川湖,153000,6.19,4400,6.2802,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,2360,致茂,100000,2.16,2345,4.9217,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,2368,金像電,243000,3.23,1445,-2.3649,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,1519,華城,5000,0.04,887,-0.8939,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,3661,世芯-KY,39000,1.64,4565,10,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,2408,南亞科,221000,0.57,282,9.9415,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,2344,華邦電,1336000,1.33,108.5,9.8178,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,1477,聚陽,433000,0.85,212.5,0.7109,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,3711,日月光投控,518000,2.5,524,0.7692,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,3037,欣興,6000,0.05,858,-4.9834,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,3189,景碩,209000,0.93,482.5,-8.444,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,1216,統一,378000,0.24,68.7,-0.5789,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,2412,中華電,561000,0.7,136,0,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,2474,可成,139000,0.27,209.5,-1.4118,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,2395,研華,104000,0.39,409.5,3.2787,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,6223,旺矽,30000,1.37,4950,-1,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,4749,新應材,57000,0.53,1010,2.9562,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,6488,環球晶,190000,1.26,721,8.2583,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,6669,緯穎,41000,1.87,4970,4.5216,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,6442,光聖,64000,1.21,2060,0,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,6515,穎崴,10000,0.93,10130,0.7459,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,6415,矽力*-KY,256000,1,424,-2.7523,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,4958,臻鼎-KY,53000,0.2,412,-3.3998,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,6239,力成,25000,0.05,234.5,3.0769,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,4904,遠傳,539000,0.47,95.1,-0.7307,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,8299,群聯,80000,1.71,2325,9.9291,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,6805,富世達,77000,1.33,1880,-5.7644,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,8210,勤誠,32000,0.39,1325,4.7431,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,7769,鴻勁,128000,6.72,5705,1.875,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,8996,高力,96000,1.03,1165,-2.1008,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,6781,AES-KY,127000,1.33,1140,1.7857,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,8046,南電,134000,1.16,940,-5.7172,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
2026-05-06,00985A,6789,采鈺,260000,1.34,560,-7.2848,0,不變,https://goal-star.com/fund/00985A,2026-05-12T14:05:39.807Z
