date,etfCode,symbol,name,shares,weight,closePrice,changePercent,shareDelta,status,sourceUrl,fetchedAt
2026-06-03,00992A,2330,台積電,1706000,8.34,2425,1.8908,-16000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,2454,聯發科,406000,3.72,4545,0.442,0,不變,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,2308,台達電,344000,1.7,2455,4.0254,-4000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,2345,智邦,977000,5.09,2585,6.5979,-10000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,6669,緯穎,386000,4.36,5600,2.2831,-4000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,6223,旺矽,326000,3.88,5900,6.981,-4000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,3653,健策,102000,0.8,3905,-2.1303,-91000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,2383,台光電,563000,5.48,4830,-0.6173,-60000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,6442,光聖,74000,0.31,2065,9.8404,0,不變,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,3665,貿聯-KY,652000,3.03,2305,5.0114,0,不變,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,3533,嘉澤,4000,0.02,2570,-1.7208,-34000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,3017,奇鋐,634000,3.65,2855,5.7407,-5000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,3491,昇達科,1000,0,2020,-2.4155,-44000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,2059,川湖,312000,3.36,5350,5.4187,-3000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,2360,致茂,200000,1.03,2545,5.1653,-2000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,6274,台燿,471000,1.61,1695,6.6038,-150000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,6510,精測,262000,1.75,3310,2.9549,0,不變,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,2368,金像電,645000,1.8,1385,8.6275,-7000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,6805,富世達,109000,0.46,2085,-4.7945,-1000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,3661,世芯-KY,280000,2.59,4595,0.4372,-4000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,6515,穎崴,145000,2.4,8220,1.7327,-2000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,6584,南俊國際,2204000,2.93,660,0.304,750000,加碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,7769,鴻勁,97000,1.47,7525,4.878,0,不變,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,3443,創意,311000,2.89,4605,1.5436,-40000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,8996,高力,1630000,3.6,1095,4.2857,0,不變,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,2327,國巨*,1566000,2.59,820,-3.0733,0,不變,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,8299,群聯,475000,2.57,2685,-4.7872,-4000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,5274,信驊,29000,1.05,17980,-0.6355,0,不變,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,3711,日月光投控,1629000,2.03,618,4.7458,-3000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,3037,欣興,2797000,5.64,1000,2.5641,-31000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,8021,尖點,501000,0.47,470,5.618,-5000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
2026-06-03,00992A,3189,景碩,470013,0.7,739,-0.5384,-5000,減碼,https://goal-star.com/fund/00992A,2026-06-03T15:13:54.804Z
