date,etfCode,symbol,name,shares,weight,closePrice,changePercent,shareDelta,status,sourceUrl,fetchedAt
2026-05-29,00991A,2330,台積電,3650000,14.85,2355,2.6144,0,不變,https://goal-star.com/fund/00991A,2026-05-29T13:41:52.532Z
2026-05-29,00991A,2317,鴻海,9000,0,289,9.8859,0,不變,https://goal-star.com/fund/00991A,2026-05-29T13:41:52.532Z
2026-05-29,00991A,2454,聯發科,540000,4.02,4310,-2.2676,40000,加碼,https://goal-star.com/fund/00991A,2026-05-29T13:41:52.532Z
2026-05-29,00991A,2881,富邦金,9000,0,110,0,0,不變,https://goal-star.com/fund/00991A,2026-05-29T13:41:52.532Z
2026-05-29,00991A,2308,台達電,920000,3.89,2445,2.3013,70000,加碼,https://goal-star.com/fund/00991A,2026-05-29T13:41:52.532Z
2026-05-29,00991A,2382,廣達,9000,0.01,339,9.8865,0,不變,https://goal-star.com/fund/00991A,2026-05-29T13:41:52.532Z
2026-05-29,00991A,2891,中信金,9000,0,60.5,2.0236,0,不變,https://goal-star.com/fund/00991A,2026-05-29T13:41:52.532Z
2026-05-29,00991A,2345,智邦,840000,3.53,2430,-0.2053,0,不變,https://goal-star.com/fund/00991A,2026-05-29T13:41:52.532Z
2026-05-29,00991A,3044,健鼎,1000,0,521,5.5724,0,不變,https://goal-star.com/fund/00991A,2026-05-29T13:41:52.532Z
2026-05-29,00991A,6669,緯穎,375000,3.53,5445,10,15000,加碼,https://goal-star.com/fund/00991A,2026-05-29T13:41:52.532Z
2026-05-29,00991A,6223,旺矽,300000,3.09,5960,0.7608,20000,加碼,https://goal-star.com/fund/00991A,2026-05-29T13:41:52.532Z
2026-05-29,00991A,3653,健策,1000,0.01,3545,1.2857,0,不變,https://goal-star.com/fund/00991A,2026-05-29T13:41:52.532Z
2026-05-29,00991A,2383,台光電,760000,6.72,5120,1.2859,0,不變,https://goal-star.com/fund/00991A,2026-05-29T13:41:52.532Z
2026-05-29,00991A,3665,貿聯-KY,1000,0,2085,-1.4184,0,不變,https://goal-star.com/fund/00991A,2026-05-29T13:41:52.532Z
2026-05-29,00991A,3017,奇鋐,830000,3.82,2665,3.2946,60000,加碼,https://goal-star.com/fund/00991A,2026-05-29T13:41:52.532Z
2026-05-29,00991A,2059,川湖,175000,1.53,5065,7.766,174000,加碼,https://goal-star.com/fund/00991A,2026-05-29T13:41:52.532Z
2026-05-29,00991A,2360,致茂,500000,2.18,2520,-1.9455,0,不變,https://goal-star.com/fund/00991A,2026-05-29T13:41:52.532Z
2026-05-29,00991A,6274,台燿,950000,2.77,1690,9.7403,50000,加碼,https://goal-star.com/fund/00991A,2026-05-29T13:41:52.532Z
2026-05-29,00991A,6510,精測,1000,0.01,3140,-4.2683,0,不變,https://goal-star.com/fund/00991A,2026-05-29T13:41:52.532Z
2026-05-29,00991A,2368,金像電,1000000,2.28,1320,1.1494,0,不變,https://goal-star.com/fund/00991A,2026-05-29T13:41:52.532Z
2026-05-29,00991A,1519,華城,1000,0,874,3.3097,0,不變,https://goal-star.com/fund/00991A,2026-05-29T13:41:52.532Z
2026-05-29,00991A,3231,緯創,9000,0,158.5,9.6886,0,不變,https://goal-star.com/fund/00991A,2026-05-29T13:41:52.532Z
