date,etfCode,symbol,name,shares,weight,closePrice,changePercent,shareDelta,status,sourceUrl,fetchedAt
2026-06-11,00992A,2330,台積電,1706000,8.64,2250,-0.2217,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,2454,聯發科,406000,3.73,4085,-1.6847,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,2308,台達電,344000,1.67,2160,-1.8182,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,2345,智邦,977000,5,2275,-3.8055,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,6669,緯穎,228000,2.51,4900,-3.2577,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,6223,旺矽,326000,4.47,6090,5.5459,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,3653,健策,214000,1.74,3620,-4.7368,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,2383,台光電,563000,6.45,5095,3.1377,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,3665,貿聯-KY,955000,4.64,2160,0.232,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,3017,奇鋐,1009000,5.3,2335,-1.0593,200000,加碼,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,6187,萬潤,1220000,2.83,1030,-3.2864,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,3491,昇達科,1000,0,1680,2.7523,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,2059,川湖,293000,4.22,6400,0.471,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,2360,致茂,200000,0.99,2190,-0.905,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,6274,台燿,0,0,1475,-1.6667,-441000,未知,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,2368,金像電,945000,2.86,1345,-5.2817,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,6805,富世達,109000,0.43,1750,-0.2849,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,3661,世芯-KY,262000,2.39,4060,0.495,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,6515,穎崴,145000,2.85,8720,7.3231,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,6584,南俊國際,2204000,2.77,558,-7.1547,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,7769,鴻勁,91000,1.44,7055,3.1433,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,3443,創意,311000,2.87,4105,1.9876,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,8996,高力,1630000,4.18,1140,-6.5574,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,2327,國巨*,1566000,2.97,842,2.8083,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,8299,群聯,445000,2.2,2200,2.0882,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,5274,信驊,0,0,17600,4.5131,-29000,未知,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,3711,日月光投控,1629000,1.99,544,0.9276,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
2026-06-11,00992A,3037,欣興,2097000,4.03,854,-3.3937,0,不變,https://goal-star.com/fund/00992A,2026-06-11T14:14:16.898Z
